dr jovana jovanoviĆa,,grocka,grocka,grocka,2018/119
dr jovana raŠkoviĆa,,surČin,surČin,surČin,
dr kosanoviĆa,,zemun,beograd,bg-zemun,
dr koste todoroviĆa,,savski venac,beograd,beograd,
dr krste dragomiroviĆa,,palilula,borČa,borČa,2019/013
dr laza kostiĆa,busije nova 23,zemun,ugrinovci,ugrinovci,2008/002
dr lazara aleksandroviĆa,,voŽdovac,ripanj,ripanj,2018/119
dr lazara genČiĆa,,zvezdara,beograd,bg-v m lug,2018/119
dr lazara stoŠiĆa,,lazarevac,petka,petka,
dr ludviga hirŠfelda,,zvezdara,beograd,beograd,
dr mila boŠkoviĆa,,voŽdovac,beograd,bg-jajinci,
dr milivoja babiĆa,franca preŠerna,zemun,beograd,bg-zemun,2009/042
dr milivoja petroviĆa,,rakovica,beograd,beograd,
dr miljkoviĆa,,barajevo,barajevo,barajevo,2019/067
dr miloŠa pantiĆa,,voŽdovac,beograd,beograd,
dr miloŠa radojČiĆa,,zemun,beograd,bg-zemun,
dr milutina ivkoviĆa,,savski venac,beograd,beograd,
dr milutina zeČeviĆa,,vraČar,beograd,beograd,
dr mladena stojanoviĆa,,grocka,vrČin,vrČin,
dr nade petroviĆ,,voŽdovac,beograd,bg-jajinci,2018/119
dr nedeljka ercegovca,,zemun,beograd,bg-zemun,
dr nenada parente,,voŽdovac,beograd,bg-jajinci,
dr nika miljaniĆa,,palilula,beograd,beograd,
dr pavla ČubroviĆa,,lazarevac,lazarevac,lazarevac,
dr petra markoviĆa,sonje marinkoviĆ,zemun,beograd,bg-zemun,2004/005
dr privislava grisogona,dr zvonimira paveliĆa,zemun,beograd,bg-batajnica,2008/002
dr radivoja vukadinoviĆa,,zvezdara,beograd,bg-m m lug,2018/119
dr riharda burijana,,palilula,beograd,beograd,
dr saŠe boŽoviĆ,,barajevo,lisoviĆ,lisoviĆ,2019/067
dr save petroviĆa,,palilula,borČa,borČa,2019/013
dr save popoviĆa,,zvezdara,beograd,bg-m m lug,2018/119
dr selimira ĐorĐeviĆa,,rakovica,beograd,beograd,
dr sime rovinskog,moŠe pijade,lazarevac,lazarevac,lazarevac,2003/007
dr sneŽane dragoviĆ,,mladenovac,markovac,markovac,
dr stanoja stefanoviĆa,padina 7 ulaz,zvezdara,beograd,bg-v m lug,2005/008
dr subotiĆa-starijeg,,savski venac,beograd,beograd,
dr teodora borockog,,novi beograd,beograd,bg-n beograd,
dr velimiroviĆa,,zvezdara,beograd,bg-mirijevo,
dr velizara kosanoviĆa,velizara kosanoviĆa,zvezdara,beograd,beograd,2004/002
dr vere popoviĆ,,voŽdovac,beograd,beograd,
dr vilijama hantera,,zvezdara,beograd,beograd,
dr vladana ĐorĐeviĆa,,lazarevac,lukavica,lukavica,
dr vladana ÐorÐeviĆa,,zvezdara,beograd,beograd,
dr voje daniloviĆa,,lazarevac,Čibutkovica,Čibutkovica,
dr voje daniloviĆa,,lazarevac,lazarevac,lazarevac,
dr vojislava stojanoviĆa,,savski venac,beograd,beograd,
dr Živka bertiĆa,busije nova 24,zemun,ugrinovci,ugrinovci,2008/002
dr zore iliĆ-obradoviĆ,,zvezdara,beograd,beograd,
dr zorke marinkoviĆ,,sopot,sopot,sopot,
dr ŽorŽa matea,,novi beograd,beograd,bg-n beograd,
dr ŽorŽa matea,,zemun,beograd,bg-zemun,
draČa,,barajevo,barajevo,barajevo,2019/067
draČka,,stari grad,beograd,beograd,
drag stojanoviĆa  2 lev prilaz,,grocka,kaluĐerica,kaludjerica,
drag stojanoviĆa 1 desni pril,,grocka,kaluĐerica,kaludjerica,
drag stojanoviĆa 1 levi prilaz,,grocka,kaluĐerica,kaludjerica,
drag stojanoviĆa 2 desni pril,,grocka,kaluĐerica,kaludjerica,
drag stojanoviĆa 3 desni pril,,grocka,kaluĐerica,kaludjerica,
draga vukoviĆa-korČagina,,obrenovac,zveČka,zveČka,
dragaČevska ulica,,barajevo,beljina,beljina,2019/067
dragaČevska,,voŽdovac,beograd,beograd,
dragaČevskih trubaČa,,zemun,beograd,bg-zemun,
dragana gradinca,,obrenovac,zveČka,zveČka,
dragana jeftiĆa,,novi beograd,beograd,bg-n beograd,
dragana jovanoviĆa,,grocka,kaluĐerica,kaludjerica,
dragana kneŽeviĆa,,palilula,ovČa,ovČa,2019/013
dragana krajiĆa,,palilula,borČa,borČa,2019/013
dragana lakoviĆa,,lazarevac,mirosaljci,mirosaljci,
dragana lakoviĆa,,zvezdara,beograd,bg-mirijevo,2018/119
dragana lukiĆa,,barajevo,barajevo,barajevo,2019/067
dragana lukiĆa,,lazarevac,mirosaljci,mirosaljci,
dragana lukiĆa,,obrenovac,zveČka,zveČka,
dragana lukiĆa,,palilula,beograd,bg-viŠnjica,
dragana maksimoviĆa,,palilula,beograd,bg-viŠnjica,
dragana mancea,,lazarevac,kruŠevica,kruŠevica,
dragana mancea,,savski venac,beograd,beograd,
dragana mancea,nova 142,mladenovac,velika krsna,velika krsna,2001/015
dragana marŠiĆeviĆa,,palilula,borČa,borČa,2019/013
dragana mauzera,,voŽdovac,beograd,bg-jajinci,
dragana mojoviĆa,,barajevo,barajevo,barajevo,2019/067
dragana mojoviĆa,,rakovica,beograd,beograd,
dragana nikitoviĆa,osijeČka,Čukarica,beograd,beograd,2021/43
dragana nikoliĆa,,barajevo,guncati,guncati,2019/067
dragana nikoliĆa,,lazarevac,ŠopiĆ,ŠopiĆ,
dragana nikoliĆa,,mladenovac,granice,granice,
dragana nikoliĆa,,surČin,progar,progar,2019/067
dragana rakiĆa,,zemun,beograd,bg-zemun,
dragana rodiĆa,,voŽdovac,beograd,bg-jajinci,
dragana sakana,lopudska,savski venac,beograd,beograd,2020/138
dragana stajkoviĆa,,barajevo,vraniĆ,vraniĆ,2019/067
dragana stojniĆa,,palilula,beograd,bg-krnjaČa,2019/013
dragana tankosiĆa,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
dragana tankosiĆa,,palilula,beograd,bg-krnjaČa,2019/013
dragana zariĆa,,zemun,beograd,bg-zemun,
dragana ŽigiĆa,,barajevo,veliki borak,veliki borak,2019/067
draganaČka,jeliČiĆev venac 2 deo,Čukarica,sremČica,sremČica,2005/008
dragaŠka,jeliČiĆev venac 2 deo 1 prilaz,Čukarica,sremČica,sremČica,2005/008
drage anÐelkoviĆa,,sopot,mali poŽarevac,mali poŽarevac,
drage dejanoviĆ,,obrenovac,jasenak,jasenak,
drage dejanoviĆ,,rakovica,beograd,beograd,
drage gavriloviĆ,,obrenovac,draŽevac,draŽevac,
drage gavriloviĆ,,rakovica,beograd,beograd,
drage jonaŠ,,Čukarica,velika moŠtanica,velika moŠtanica,
drage mihajloviĆa,,zemun,beograd,bg-batajnica,
drage mirČetiĆ,,obrenovac,skela,skela,
drage pavloviĆ,,sopot,mali poŽarevac,mali poŽarevac,
drage pop-laziĆ,,sopot,sibnica,sibnica,
drage spasiĆ,,Čukarica,beograd,bg-Žarkovo,
drage vukiĆeviĆa 2 deo,,Čukarica,ruŠanj,ruŠanj,
drage vukiĆeviĆa,,Čukarica,ruŠanj,ruŠanj,
dragice konČar,,voŽdovac,beograd,beograd,
draginje adamoviĆ,,palilula,beograd,bg-viŠnjica,
draginje babiĆ,,obrenovac,bariČ,bariČ,2019/064
draginje gavriloviĆ,suŠaČka,voŽdovac,beograd,beograd,2021/111
draginje petroviĆ,,Čukarica,beograd,bg-Železnik,2019/013
draginje radovanoviĆ,,voŽdovac,beograd,bg-jajinci,
draginje ruŽiĆ,,lazarevac,trbuŠnica,trbuŠnica,
draginje ruŽiĆ,,palilula,borČa,borČa,2019/013
draginje vlaŠiĆ,,Čukarica,sremČica,sremČica,
draginjska ulica,,zemun,beograd,bg-zemun,
dragiŠe aleksiĆa,,barajevo,vraniĆ,vraniĆ,
dragiŠe braŠovana,,novi beograd,beograd,bg-n beograd,
dragiŠe gajiĆa uČe,,barajevo,lisoviĆ,lisoviĆ,2019/067
dragiŠe jeliĆa,,barajevo,vraniĆ,vraniĆ,
dragiŠe kaŠikoviĆa,parlovska,Čukarica,sremČica,sremČica,2006/024
dragiŠe lapČeviĆa,,zvezdara,beograd,beograd,
dragiŠe lazareviĆa,,Čukarica,umka,umka,
dragiŠe nedoviĆa,,palilula,borČa,borČa,2019/013
dragiŠe sariĆa,,sopot,duČina,duČina,
dragiŠe spasojeviĆa,,grocka,boleČ,boleČ,
dragiŠe stanisavlЈeviĆa,,Čukarica,beograd,bg-Železnik,2019/013
dragiŠe stojadinoviĆa,,barajevo,barajevo,barajevo,2019/067
dragiŠe stojadinoviĆa,,obrenovac,bariČ,bariČ,2019/064
dragiŠe stojadinoviĆa,,voŽdovac,beograd,bg-jajinci,2018/119
dragiŠe vasiĆa,altina nova 34,zemun,beograd,bg-zemun,2004/005
dragiŠe vasiĆa,nova 183,mladenovac,rajkovac,rajkovac,2007/014
dragiŠe vitoŠeviĆa,,voŽdovac,beli potok,beli potok,
dragiŠe ŽivkoviĆa,,sopot,parcani,parcani,
dragojla dudiĆa,,Čukarica,beograd,bg-Železnik,
dragojla dudiĆa,,lazarevac,lazarevac,lazarevac,
dragojla radojiČiĆa,,barajevo,veliki borak,veliki borak,2019/067
dragoljuba aleksiĆa,,obrenovac,misloĐin,misloĐin,
dragoljuba aleksiĆa,,voŽdovac,beograd,bg-jajinci,2018/119
dragoljuba Černe,,voŽdovac,ripanj,ripanj,2018/119
dragoljuba ÐorÐeviĆa,,sopot,popoviĆ,popoviĆ,
dragoljuba ivkova,,Čukarica,velika moŠtanica,velika moŠtanica,
dragoljuba jankoviĆa,,sopot,guberevac,guberevac,
dragoljuba jovanoviĆa-truje,,sopot,parcani,parcani,
dragoljuba lukiĆa,,lazarevac,Županjac,Županjac,
dragoljuba matejiĆa,,barajevo,baĆevac,baĆevac,2019/067
dragoljuba milenkoviĆa-bape,,voŽdovac,beograd,bg-rakovica selo,
dragoljuba milovanoviĆa drajana,,barajevo,veliki borak,veliki borak,2019/067
dragoljuba miniĆa,,barajevo,lisoviĆ,lisoviĆ,2019/067
dragoljuba miniĆa,,Čukarica,ostruŽnica,ostruŽnica,
dragoljuba p petroviĆa,,obrenovac,broviĆ,broviĆ,
dragoljuba pavloviĆa,,sopot,sibnica,sibnica,
dragoljuba ristiĆa,,zvezdara,beograd,bg-mirijevo,
dragoljuba spasiĆa 1 deo,,sopot,babe,babe,
dragoljuba spasiĆa 2 deo,,sopot,babe,babe,
dragoljuba spasiĆa,,sopot,babe,babe,
dragoljuba stajkiĆa,,sopot,popoviĆ,popoviĆ,
dragoljuba stanisavljeviĆa,,sopot,sibnica,sibnica,
dragoljuba stevanoviĆa,,barajevo,lisoviĆ,lisoviĆ,2019/067
dragoljuba stojanoviĆa,,grocka,kaluĐerica,kaludjerica,
dragoljuba triŠiĆa-drage,,barajevo,vraniĆ,vraniĆ,
dragoljuba zaziĆa,,obrenovac,skela,skela,
dragolЈuba jeliČiĆa,,Čukarica,beograd,bg-Železnik,2019/013
dragomira arambaŠiĆa,,zvezdara,beograd,bg-v m lug,2018/119
dragomira bojaniĆa gidre,,barajevo,lisoviĆ,lisoviĆ,2019/067
dragomira bojaniĆa gidre,,grocka,leŠtane,leŠtane,2018/119
dragomira bojaniĆa gidre,,lazarevac,ŠopiĆ,ŠopiĆ,
dragomira bojaniĆa gidre,,zvezdara,beograd,bg-mirijevo,2018/119
dragomira brajkoviĆa,,zvezdara,beograd,bg-m m lug,2018/119
dragomira ČumiĆa,,zemun,ugrinovci,ugrinovci,
dragomira ĐorĐeviĆa,,obrenovac,bariČ,bariČ,2019/064
dragomira eskiĆa,nova 70,mladenovac,kovaČevac,kovaČevac,2005/027
dragomira felbe,,obrenovac,stubline,stubline,
dragomira felbe,,voŽdovac,beograd,bg-jajinci,2018/119
dragomira filipoviĆa,,lazarevac,petka,petka,
dragomira gidre bojaniĆa,,obrenovac,bariČ,bariČ,2019/064
dragomira gliŠiĆa,boljetinska,Čukarica,sremČica,sremČica,2006/024
dragomira kranČeviĆa,,palilula,borČa,borČa,2019/013
dragomira milovanoviĆa-mirka,,barajevo,boŽdarevac,boŽdarevac,
dragomira miŠe ĐorĐeviĆa,nova 13,voŽdovac,zuce,zuce,2018/119
dragomira momČiloviĆa,,surČin,surČin,surČin,
dragomira pantiĆa,,barajevo,vraniĆ,vraniĆ,
dragomira rakiĆa,nova 158,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),2008/001
dragomira simiĆa,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
dragomira stanisavljeviĆa,,barajevo,lisoviĆ,lisoviĆ,2019/067
dragomira stanojloviĆa,,Čukarica,umka,umka,
dragomira velikiĆa,,sopot,sopot,sopot,
dragorada dragojeviĆa,,obrenovac,bariČ,bariČ,
dragoŠa kalajiĆa,,obrenovac,vukiĆevica,vukiĆevica,
dragoŠa kalajiĆa,,rakovica,beograd,beograd,
dragoslava andriĆa,,palilula,borČa,borČa,
dragoslava andriĆa,branka stojkoviĆa,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),2008/001
dragoslava dimitrijeviĆa,,voŽdovac,beli potok,beli potok,
dragoslava ÐorÐeviĆa-goŠe,,zvezdara,beograd,bg-mirijevo,
dragoslava jovanoviĆa,,stari grad,beograd,beograd,
dragoslava milenkoviĆa bape,nova 13,voŽdovac,pinosava,pinosava,2018/119
dragoslava miŠiĆa,,sopot,duČina,duČina,
dragoslava petroviĆa,,rakovica,beograd,bg-resnik,
dragoslava srejoviĆa,,barajevo,vraniĆ,vraniĆ,2019/067
dragoslava srejoviĆa,partizanski put,palilula,beograd,beograd,2004/002
dragoslava srejoviĆa,partizanski put,zvezdara,beograd,beograd,2004/002
dragoslava stankoviĆa,,grocka,vrČin,vrČin,
dragoslava stojanoviĆa sipa,,palilula,borČa,borČa,2019/013
dragoslava todoroviĆa,,sopot,parcani,parcani,
dragovana jovanoviĆa,,sopot,sopot,sopot,
dragoviĆka,slatina nova 1007,palilula,borČa,borČa,2006/024
dragulЈarska,,palilula,slanci,slanci,2019/013
dragutina alekiĆa,,novi beograd,beograd,beograd,2019/066
dragutina anastasijeviĆa,,palilula,beograd,bg-krnjaČa,2019/013
dragutina blaŽiĆa,nova 152,mladenovac,mladenovac (selo),mladenovac (selo),2006/004
dragutina boŠnjakoviĆa,,sopot,babe,babe,
dragutina brkoviĆa,,mladenovac,meĐuluŽje,meĐuluŽje,
dragutina dobriČanina,,barajevo,baĆevac,baĆevac,2019/067
dragutina dobriČanina,,Čukarica,umka,umka,
dragutina ĐorĐeviĆa,,palilula,beograd,ovČa,2019/013
dragutina ÐorÐeviĆa,male meÐe nova 16,zemun,beograd,bg-batajnica,2005/008
dragutina ÐurÐeviĆa,,obrenovac,piroman,piroman,
dragutina iliĆa,,barajevo,barajevo,barajevo,2019/067
dragutina iliĆa,,obrenovac,jasenak,jasenak,
dragutina iliĆa,,voŽdovac,beograd,beograd,
dragutina jovanoviĆa-karla,,barajevo,baĆevac,baĆevac,
dragutina maslaĆa,,novi beograd,beograd,beograd,2019/066
dragutina matiĆa,,mladenovac,velika krsna,velika krsna,
dragutina matiĆa,,palilula,borČa,borČa,2019/013
dragutina matiĆa,dragutina mitiĆa,voŽdovac,zuce,zuce,2023/026
dragutina medenjaka,,obrenovac,veliko polje,veliko polje,
dragutina medenjaka,,rakovica,beograd,beograd,
dragutina milutinoviĆa,nova  do raljske,zvezdara,beograd,beograd,2005/008
dragutina nikoliĆa,,sopot,mali poŽarevac,mali poŽarevac,
dragutina popoviĆa,,zvezdara,beograd,beograd,
dragutina saviĆa,,barajevo,lisoviĆ,lisoviĆ,2019/067
dragutina tomaŠeviĆa,,barajevo,guncati,guncati,2019/067
dragutina tomaŠeviĆa,vodovodska  7 deo,Čukarica,beograd,bg-Žarkovo,2012/017
dragutina zaplanjca,,palilula,borČa,borČa,
draŠka,nova 7,surČin,petrovČiĆ,petrovČiĆ,2011/040
dravska,,grocka,kaluĐerica,kaludjerica,
dravska,,grocka,vrČin,vrČin,
dravska,,lazarevac,brajkovac,brajkovac,
dravska,,zvezdara,beograd,beograd,
draŽanovac,,barajevo,barajevo,barajevo,
draŽe lukiĆa,,barajevo,maniĆ,maniĆ,2019/067
draŽe marjanoviĆa,,palilula,ovČa,ovČa,2019/013
draŽe pavloviĆa,,palilula,beograd,beograd,
draŽevac,,obrenovac,draŽevac,draŽevac,
draŽevaČka,,obrenovac,draŽevac,draŽevac,
draŽevaČki lug,,obrenovac,draŽevac,draŽevac,
draŽevaČki vis,,obrenovac,draŽevac,draŽevac,2019/064
dreniČka,,lazarevac,dudovica,dudovica,
dreniČka,,zemun,beograd,bg-zemun,
drenjaČka ulica,,barajevo,veliki borak,veliki borak,2019/067
drenjaČka,,grocka,leŠtane,leŠtane,
drenjak,,barajevo,barajevo,barajevo,
drenjanski kraj,,obrenovac,mala moŠtanica,mala moŠtanica,
drenjanski put,,lazarevac,dren,dren,
drenjanski put,,lazarevac,lazarevac,lazarevac,
drenje,,mladenovac,koraĆica,koraĆica,
drenje,,obrenovac,baljevac,baljevac,
drenoglavska,jeliČiĆeva 1 deo,Čukarica,sremČica,sremČica,2005/008
drenova,,zemun,beograd,bg-zemun,
drenovaČka,,palilula,beograd,beograd,
drenovaČka,nova 106,mladenovac,velika krsna,velika krsna,2001/015
drenovska,,voŽdovac,beograd,bg-rakovica selo,
dreŽniČka,,zvezdara,beograd,beograd,
drimska ulica,,barajevo,beljina,beljina,2019/067
drinČiĆeva ulica,,mladenovac,koraĆica,koraĆica,
drinČiĆeva ulica,,mladenovac,velika ivanČa,velika ivanČa,
drinČiĆeva,,stari grad,beograd,beograd,
driniĆka,,savski venac,beograd,beograd,
drinjska,,surČin,petrovČiĆ,petrovČiĆ,
drinke pavloviĆ,,grocka,kaluĐerica,kaludjerica,
drinke pavloviĆ,,lazarevac,lazarevac,lazarevac,
drinska ulica,,barajevo,lisoviĆ,lisoviĆ,2019/067
drinska,,grocka,boleČ,boleČ,2018/119
drinska,,grocka,grocka,grocka,2018/119
drinska,,grocka,kaluĐerica,kaludjerica,2018/119
drinska,,grocka,leŠtane,leŠtane,2018/119
drinska,,grocka,ritopek,ritopek,2018/119
drinska,,grocka,vinČa,vinČa,2018/119
drinska,,grocka,vrČin,vrČin,
drinska,,lazarevac,lazarevac,lazarevac,
drinska,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
drinska,,obrenovac,misloĐin,mislodjin,
drinska,,savski venac,beograd,beograd,
drinska,,sopot,mali poŽarevac,mali poŽarevac,
drinska,,sopot,popoviĆ,popoviĆ,
drinska,,zemun,beograd,bg-zemun,
drinske divizije,nova 203,palilula,borČa,borČa,2006/024
drobnjaČka,,voŽdovac,ripanj,ripanj,
drobnjaČka,jeliČiĆeva 2 deo,Čukarica,sremČica,sremČica,2005/008
drsniČka,jeliČiĆeva 3 deo,Čukarica,sremČica,sremČica,2005/008
druga magistralna,,lazarevac,vrbovno,vrbovno,
druga novogradska,,lazarevac,vrbovno,vrbovno,
druge krajiŠke brigade,,grocka,ritopek,ritopek,
druge posebne divizije,nova 14,voŽdovac,zuce,zuce,2018/119
druge proleterske,,grocka,kaluĐerica,kaludjerica,
druge srpske armije,,voŽdovac,beograd,beograd,
druge Šumadijske brigade,,barajevo,beljina,beljina,
druge Šumadijske brigade,,lazarevac,dudovica,dudovica,
druge Šumadijske brigade,,lazarevac,lazarevac,lazarevac,
drugog jula,,sopot,mala ivanČa,mala ivanČa,
drugog jula,,sopot,nemenikuĆe,nemenikuĆe,
drugog jula,,sopot,ralja,ralja,
drugog oktobra,,lazarevac,vreoci,vreoci,
drugog septembra,,rakovica,beograd,beograd,
drugog srpskog ustanka,,sopot,stojnik,stojnik,
drugovaČka,,zvezdara,beograd,beograd,
drumine,,mladenovac,koraĆica,koraĆica,
drumska,,lazarevac,kruŠevica,kruŠevica,
drvarska ulica,,barajevo,barajevo,barajevo,2019/067
drvarska,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
drvarska,,savski venac,beograd,beograd,
drvarska,,sopot,sopot,sopot,
drvarske Česme,,palilula,beograd,bg-viŠnjica,
drŽiĆeva,,zvezdara,beograd,beograd,
dubljanka ulica,,mladenovac,koraĆica,koraĆica,
dubljanska,,vraČar,beograd,beograd,
duboČaj naselje,,grocka,grocka,grocka,
duboČka,,novi beograd,beograd,beograd,2019/066
duboka bara nova 1,,palilula,beograd,bg-krnjaČa,
duboka bara,,palilula,beograd,bg-krnjaČa,
duboka jaruga,,mladenovac,dubona,dubona,
duboki do,,palilula,beograd,bg-viŠnjica,
duboki hlad,,grocka,vinČa,vinČa,
duboki potok,,obrenovac,grabovac,grabovac,
duboki potok,,voŽdovac,pinosava,pinosava,2018/119
duboko,,Čukarica,umka,umka,
duboko,,obrenovac,bariČ,bariČ,
duboko,,obrenovac,mala moŠtanica,mala moŠtanica,
duborezaČka,,novi beograd,beograd,bg-n beograd,
dubrava,,obrenovac,grabovac,grabovac,
dubrava,,obrenovac,ljubiniĆ,ljubiniĆ,
dubrave,,obrenovac,baljevac,baljevac,
dubrave,,obrenovac,draŽevac,draŽevac,
dubravska,,barajevo,baĆevac,baĆevac,
dubravska,,barajevo,meljak,meljak,1977/001
dubravska,,obrenovac,baljevac,baljevac,
dubrovaČka,,grocka,kaluĐerica,kaludjerica,
dubrovaČka,,grocka,vrČin,vrČin,
dubrovaČka,,stari grad,beograd,beograd,
dubrovaČka,,surČin,surČin,surČin,
dubrovaČka,,zemun,beograd,bg-zemun,
dubrovaČka,ČitaČka 1 deo,Čukarica,sremČica,sremČica,2005/008
duĆanska,nova 84,mladenovac,kovaČevac,kovaČevac,2005/027
duĆevac,,Čukarica,umka,umka,
dudova,,lazarevac,brajkovac,brajkovac,
dudova,,mladenovac,vlaŠka,vlaŠka,
dudova,,surČin,jakovo,jakovo,
dudovica,,lazarevac,dudovica,dudovica,
dugo polje,,obrenovac,uŠĆe,uŠĆe,
dujaČka,ČitaČka 2 deo,Čukarica,sremČica,sremČica,2005/008
duje damnjanoviĆa,,barajevo,barajevo,barajevo,
Ðuje i dragoljuba,,rakovica,beograd,beograd,
dukatska,,lazarevac,rudovci,rudovci,
dukatska,,voŽdovac,beograd,beograd,
dukatska,,zvezdara,beograd,bg-v m lug,
Ðuke diniĆ,,zvezdara,beograd,beograd,
ÐukiĆa sokak,nova 71,mladenovac,kovaČevac,kovaČevac,2005/027
dukljaninova,,voŽdovac,beograd,beograd,
duklЈanska,,palilula,borČa,borČa,2019/013
dula karaklajiĆa,,lazarevac,lazarevac,lazarevac,
duleta jovanoviĆa,orlovska 8 sokaČe,zvezdara,beograd,bg-mirijevo,2004/005
dumaČa,,obrenovac,konatice,konatice,
dumino brdo,,obrenovac,konatice,konatice,
dunav,,palilula,borČa,borČa,
dunavac,,palilula,dunavac,dunavac,
dunavska padina,,grocka,zaklopaČa,zaklopaČa,
dunavska ulica,,barajevo,barajevo,barajevo,2019/067
dunavska ulica,,sopot,babe,babe,
dunavska,,grocka,begaljica,begaljica,
dunavska,,grocka,boleČ,boleČ,2018/119
dunavska,,grocka,grocka,grocka,
dunavska,,grocka,kaluĐerica,kaludjerica,
dunavska,,grocka,leŠtane,leŠtane,2018/119
dunavska,,grocka,ritopek,ritopek,
dunavska,,grocka,vinČa,vinČa,2018/119
dunavska,,grocka,vrČin,vrČin,
dunavska,,lazarevac,Čibutkovica,Čibutkovica,
dunavska,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
dunavska,,obrenovac,bariČ,bariČ,2019/064
dunavska,,palilula,beograd,beograd,
dunavska,,palilula,veliko selo,veliko selo,
dunavska,,stari grad,beograd,beograd,
dunavska,,surČin,surČin,surČin,2019/067
dunavska,,zemun,beograd,bg-zemun,
dunavske divizije,nova 205,palilula,borČa,borČa,2006/024
dunavski breg,,palilula,beograd,bg-viŠnjica,
dunavski do,,grocka,vinČa,vinČa,
dunavski kej,,grocka,vinČa,vinČa,
dunavski kej,,stari grad,beograd,beograd,
dunavski put,,zemun,beograd,bg-zemun,
dunavski venac 1 deo,,grocka,brestovik,brestovik,
dunavski venac 2 deo,,grocka,brestovik,brestovik,
dunavski venac 3 deo,,grocka,brestovik,brestovik,
dunavski venac,,grocka,brestovik,brestovik,
dunavskih alasa,,palilula,beograd,bg-viŠnjica,2019/013
dunavskih virova,,zemun,beograd,bg-zemun,
dunavsko sokaČe,,grocka,ritopek,ritopek,
dunĐerska,,lazarevac,brajkovac,brajkovac,
dunĐerska,,palilula,slanci,slanci,2019/013
dunjaČka ulica,,mladenovac,velika ivanČa,velika ivanČa,
dunjaČka,,voŽdovac,beograd,bg-rakovica selo,
dunjica,,mladenovac,mala vrbica,mala vrbica,
Ðura ÐapiĆa,,zemun,beograd,bg-zemun,
ĐurakovaČka,ČitaČka 3 deo,Čukarica,sremČica,sremČica,2005/008
ÐurÐa balŠiĆa,begluk nova 18,zemun,beograd,bg-batajnica,2005/008
ÐurÐa boŠkoviĆa-bate,,zemun,beograd,bg-batajnica,
ÐurÐa jociĆa,,sopot,popoviĆ,popoviĆ,
ĐurĐev sokak,,lazarevac,vrbovno,vrbovno,
ĐurĐevdanska,,barajevo,barajevo,barajevo,2019/067
ĐurĐevdanska,,grocka,leŠtane,leŠtane,2018/119
ÐurÐevdanska,,lazarevac,ŠopiĆ,ŠopiĆ,
ÐurÐevdanska,,mladenovac,jagnjilo,jagnjilo,
ĐurĐevdanska,,obrenovac,obrenovac,obrenovac,2019/064
ĐurĐevdanska,,sopot,sopot,sopot,
ĐurĐevdanska,,surČin,surČin,surČin,
ÐurÐevdanska,,voŽdovac,beograd,bg-kumodraŽ,
ĐurĐeviĆa tare,,palilula,borČa,borČa,
ĐurĐeviĆeva,,obrenovac,draŽevac,draŽevac,2019/064
ĐurĐevke ČakareviĆ,,barajevo,barajevo,barajevo,2019/067
ĐurĐevke ČakareviĆ,,obrenovac,bariČ,bariČ,2019/064
ĐurĐevke ČakareviĆ,,voŽdovac,beograd,beograd,
ÐurÐevska,nova 83,mladenovac,kovaČevac,kovaČevac,2005/027
ÐurÐicka,nova 132,mladenovac,velika krsna,velika krsna,2001/015
ĐurĐije cvetiĆ,,obrenovac,konatice,konatice,
ĐurĐije cvetiĆ,,voŽdovac,pinosava,pinosava,
Đure crljena,,surČin,surČin,surČin,
Ðure ÐakoviĆa,,grocka,kaluĐerica,kaludjerica,
Ðure ÐakoviĆa,,lazarevac,lazarevac,lazarevac,
